School Year,Building Code,DBN,Location Name,Location Code,Address,Borough,Geographical District Code,Register,Building Name,# Schools,Schools in Building,Major N,Oth N,NoCrim N,Prop N,Vio N,ENGroupA,RangeA,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Borough Name,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
2013-14,K029,15K029,P.S. 029 John M. Harrigan,K029,425 HENRY STREET,K,15,803,,1,P.S. 029 John M. Harrigan,0,0,1,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11201,40.686951,-73.99806,6,39,45,"3,255,627","3,003,110,001",Carroll Gardens-Columbia Street-Red Hook                                   
2013-14,K031,14K031,P.S. 031 Samuel F. Dupont,K031,75 MESEROLE AVENUE,K,14,596,,1,P.S. 031 Samuel F. Dupont,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11222,40.726587,-73.95427,1,33,561,"3,065,299","3,025,950,001",Greenpoint                                                                 
2013-14,K032,15K032,P.S. 032 Samuel Mills Sprole,K032,317 HOYT STREET,K,15,424,317 HOYT STREET CONSOLIDATED LOCATION,2,P.S. 032 Samuel Mills Sprole |  M.S. 442 Carroll Gardens School for Innovation |  317 HOYT STREET CONSOLIDATED LOCATION ,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11231,40.680445,-73.991949,6,39,75,"3,395,587","3,004,370,001",Carroll Gardens-Columbia Street-Red Hook                                   
2013-14,K032,15K442,M.S. 442 Carroll Gardens School for Innovation,K442,317 HOYT STREET,K,15,193,317 HOYT STREET CONSOLIDATED LOCATION,2,P.S. 032 Samuel Mills Sprole |  M.S. 442 Carroll Gardens School for Innovation |  317 HOYT STREET CONSOLIDATED LOCATION ,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11231,40.680445,-73.991949,6,39,75,"3,395,587","3,004,370,001",Carroll Gardens-Columbia Street-Red Hook                                   
2013-14,K032,,317 HOYT STREET CONSOLIDATED LOCATION,,317 HOYT STREET,K,15,617,317 HOYT STREET CONSOLIDATED LOCATION,2,P.S. 032 Samuel Mills Sprole |  M.S. 442 Carroll Gardens School for Innovation |  317 HOYT STREET CONSOLIDATED LOCATION ,1,3,1,4,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11231,40.680445,-73.991949,6,39,75,"3,395,587","3,004,370,001",Carroll Gardens-Columbia Street-Red Hook                                   
2013-14,K033,14K330,The Urban Assembly School for the Urban Environmen,K330,70 TOMPKINS AVENUE,K,14,84,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,4,Foundations Academy|  The Urban Assembly School for the Urban Environmen|  P.S. 368|  Success Academy Charter School - Bed-Stuy 1|  70 TOMPKINS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11206,40.697152,-73.946641,3,36,257,"3,048,517","3,017,430,018",Bedford                                                                    
2013-14,K033,84K367      ,Success Academy Charter School - Bed-Stuy 1,K367,70 TOMPKINS AVENUE,K,14,,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,4,Foundations Academy|  The Urban Assembly School for the Urban Environmen|  P.S. 368|  Success Academy Charter School - Bed-Stuy 1|  70 TOMPKINS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11206,40.697152,-73.946641,3,36,257,"3,048,517","3,017,430,018",Bedford                                                                    
2013-14,M824,02M418,Millennium High School,M418,75 BROAD STREET,M,2,619,,1,Millennium High School,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10004,40.704487,-74.011556,1,1,9,"1,000,849","1,000,290,070",Battery Park City-Lower Manhattan                                          
2013-14,K033,75K368,P.S. 368,K368,70 TOMPKINS AVENUE,K,14,263,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,4,Foundations Academy|  The Urban Assembly School for the Urban Environmen|  P.S. 368|  Success Academy Charter School - Bed-Stuy 1|  70 TOMPKINS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11206,40.697152,-73.946641,3,36,257,"3,048,517","3,017,430,018",Bedford                                                                    
2013-14,K033,14K322,Foundations Academy,K322,70 TOMPKINS AVENUE,K,14,110,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,4,Foundations Academy|  The Urban Assembly School for the Urban Environmen|  P.S. 368|  Success Academy Charter School - Bed-Stuy 1|  70 TOMPKINS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11206,40.697152,-73.946641,3,36,257,"3,048,517","3,017,430,018",Bedford                                                                    
2013-14,K033,,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,,70 TOMPKINS AVENUE,K,14,457,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,4,Foundations Academy|  The Urban Assembly School for the Urban Environmen|  P.S. 368|  Success Academy Charter School - Bed-Stuy 1|  70 TOMPKINS AVENUE CONSOLIDATED LOCATION,1,7,2,4,3,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11206,40.697152,-73.946641,3,36,257,"3,048,517","3,017,430,018",Bedford                                                                    
2013-14,K034,14K034,P.S. 034 Oliver H. Perry,K034,131 NORMAN AVENUE,K,14,552,,1,P.S. 034 Oliver H. Perry,1,1,0,2,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11222,40.726135,-73.949649,1,33,573,"3,065,733","3,026,220,028",Greenpoint                                                                 
2013-14,K035,16K035,M.S. 035 Stephen Decatur,K035,272 MACDONOUGH STREET,K,16,206,272 MACDONOUGH STREET CONSOLIDATED LOCATION,2,Brooklyn Brownstone School |  M.S. 035 Stephen Decatur |  272 MACDONOUGH STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11233,40.681896,-73.935963,3,36,273,"3,047,054","3,016,740,011",Stuyvesant Heights                                                         
2013-14,K035,16K628,Brooklyn Brownstone School,K628,272 MACDONOUGH STREET,K,16,222,272 MACDONOUGH STREET CONSOLIDATED LOCATION,2,Brooklyn Brownstone School |  M.S. 035 Stephen Decatur |  272 MACDONOUGH STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11233,40.681896,-73.935963,3,36,273,"3,047,054","3,016,740,011",Stuyvesant Heights                                                         
2013-14,K035,,272 MACDONOUGH STREET CONSOLIDATED LOCATION,,272 MACDONOUGH STREET,K,16,428,272 MACDONOUGH STREET CONSOLIDATED LOCATION,2,Brooklyn Brownstone School |  M.S. 035 Stephen Decatur |  272 MACDONOUGH STREET CONSOLIDATED LOCATION,0,1,2,0,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11233,40.681896,-73.935963,3,36,273,"3,047,054","3,016,740,011",Stuyvesant Heights                                                         
2013-14,K038,15K038,P.S. 038 The Pacific,K038,450 PACIFIC STREET,K,15,504,,1,P.S. 038 The Pacific,0,0,1,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11217,40.685264,-73.982639,2,33,39,"3,001,183","3,001,910,001",DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
2013-14,K039,15K039,P.S. 039 Henry Bristow,K039,417 6 AVENUE,K,15,387,,1,P.S. 039 Henry Bristow,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11215,40.668916,-73.983195,6,39,153,"3,021,932","3,010,000,001",Park Slope-Gowanus                                                         
2013-14,K040,16K040,P.S. 040 George W. Carver,K040,265 RALPH AVENUE,K,16,337,265 RALPH AVENUE CONSOLIDATED LOCATION,2,P.S. 040 George W. Carver |  Gotham Professional Arts Academy |  265 RALPH AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11233,40.680463,-73.922264,3,41,379,"3,041,214","3,015,180,001",Stuyvesant Heights                                                         
2013-14,K040,16K594,Gotham Professional Arts Academy,K594,265 RALPH AVENUE,K,16,242,265 RALPH AVENUE CONSOLIDATED LOCATION,2,P.S. 040 George W. Carver |  Gotham Professional Arts Academy |  265 RALPH AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11233,40.680463,-73.922264,3,41,379,"3,041,214","3,015,180,001",Stuyvesant Heights                                                         
2013-14,K040,,265 RALPH AVENUE CONSOLIDATED LOCATION,,265 RALPH AVENUE,K,16,579,265 RALPH AVENUE CONSOLIDATED LOCATION,2,P.S. 040 George W. Carver |  Gotham Professional Arts Academy |  265 RALPH AVENUE CONSOLIDATED LOCATION,1,0,0,1,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11233,40.680463,-73.922264,3,41,379,"3,041,214","3,015,180,001",Stuyvesant Heights                                                         
2013-14,K041,23K041,P.S. 041 Francis White,K041,411 THATFORD AVENUE,K,23,553,,1,P.S. 041 Francis White,0,6,0,0,5,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11212,40.660306,-73.907355,16,42,918,"3,082,389","3,036,040,001",Brownsville                                                                
2013-14,K043,21K098,I.S. 98 Bay Academy,K098,1401 EMMONS AVENUE,K,21,"1,367",,1,I.S. 98 Bay Academy,0,0,1,0,0,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11235,40.583125,-73.954037,15,48,608,"3,246,958","3,087,670,026",Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
2013-14,K044,84K757      ,Unity Prep Charter School,K757,432 MONROE STREET,K,13,,432 MONROE STREET CONSOLIDATED LOCATION,2,P.S. 044 Marcus Garvey|Unity Prep Charter School|432 MONROE STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11221,40.686592,-73.940747,3,36,277,"3,051,540","3,018,210,001",Stuyvesant Heights                                                         
2013-14,K044,13K044,P.S. 044 Marcus Garvey,K044,432 MONROE STREET,K,13,287,432 MONROE STREET CONSOLIDATED LOCATION,2,P.S. 044 Marcus Garvey|Unity Prep Charter School|432 MONROE STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11221,40.686592,-73.940747,3,36,277,"3,051,540","3,018,210,001",Stuyvesant Heights                                                         
2013-14,K044,,432 MONROE STREET CONSOLIDATED LOCATION,,432 MONROE STREET,K,13,287,432 MONROE STREET CONSOLIDATED LOCATION,2,P.S. 044 Marcus Garvey|Unity Prep Charter School|432 MONROE STREET CONSOLIDATED LOCATION,0,0,1,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11221,40.686592,-73.940747,3,36,277,"3,051,540","3,018,210,001",Stuyvesant Heights                                                         
2013-14,K045,32K045,P.S./I.S. 045 Horace E. Greene,K045,84 SCHAEFER STREET,K,32,871,,1,P.S./I.S. 045 Horace E. Greene,0,1,2,1,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11207,40.686746,-73.910693,4,37,401,"3,079,428","3,034,270,011",Bushwick South                                                             
2013-14,K046,13K046,P.S. 046 Edward C. Blum,K046,100 CLERMONT AVENUE,K,13,417,100 CLERMONT AVENUE CONSOLIDATED LOCATION,2,P.S. 046 Edward C. Blum |  Fort Greene Preparatory Academy |  100 CLERMONT AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11205,40.694633,-73.971165,2,35,187,"3,058,088","3,020,450,011",Fort Greene                                                                
2013-14,K046,13K691,Fort Greene Preparatory Academy,K691,100 CLERMONT AVENUE,K,13,257,100 CLERMONT AVENUE CONSOLIDATED LOCATION,2,P.S. 046 Edward C. Blum |  Fort Greene Preparatory Academy |  100 CLERMONT AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11205,40.694633,-73.971165,2,35,187,"3,058,088","3,020,450,011",Fort Greene                                                                
2013-14,K046,,100 CLERMONT AVENUE CONSOLIDATED LOCATION,,100 CLERMONT AVENUE,K,13,674,100 CLERMONT AVENUE CONSOLIDATED LOCATION,2,P.S. 046 Edward C. Blum |  Fort Greene Preparatory Academy |  100 CLERMONT AVENUE CONSOLIDATED LOCATION,2,1,2,3,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11205,40.694633,-73.971165,2,35,187,"3,058,088","3,020,450,011",Fort Greene                                                                
2013-14,K048,20K048,P.S. 048 Mapleton,K048,6015 18 AVENUE,K,20,623,,1,P.S. 048 Mapleton,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11204,40.621871,-73.987396,12,44,244,"3,132,140","3,055,190,001",Borough Park                                                               
2013-14,K049,14K586,Lyons Community School,K586,223 GRAHAM AVENUE,K,14,546,223 GRAHAM AVENUE CONSOLIDATED LOCATION,3,"Brooklyn Latin School, The |  Green School: An Academy for Environmental Careers |  Lyons Community School 223 GRAHAM AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11206,40.709941,-73.943641,1,34,505,"3,070,825","3,030,250,001",East Williamsburg                                                          
2013-14,K049,14K454,Green School: An Academy for Environmental Careers,K454,223 GRAHAM AVENUE,K,14,328,223 GRAHAM AVENUE CONSOLIDATED LOCATION,3,"Brooklyn Latin School, The |  Green School: An Academy for Environmental Careers |  Lyons Community School 223 GRAHAM AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11206,40.709941,-73.943641,1,34,505,"3,070,825","3,030,250,001",East Williamsburg                                                          
2013-14,K049,14K449,"Brooklyn Latin School, The",K449,223 GRAHAM AVENUE,K,14,592,223 GRAHAM AVENUE CONSOLIDATED LOCATION,3,"Brooklyn Latin School, The |  Green School: An Academy for Environmental Careers |  Lyons Community School 223 GRAHAM AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11206,40.709941,-73.943641,1,34,505,"3,070,825","3,030,250,001",East Williamsburg                                                          
2013-14,K049,,223 GRAHAM AVENUE CONSOLIDATED LOCATION,,223 GRAHAM AVENUE,K,14,"1,466",223 GRAHAM AVENUE CONSOLIDATED LOCATION,3,"Brooklyn Latin School, The |  Green School: An Academy for Environmental Careers |  Lyons Community School 223 GRAHAM AVENUE CONSOLIDATED LOCATION",1,8,4,4,4,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11206,40.709941,-73.943641,1,34,505,"3,070,825","3,030,250,001",East Williamsburg                                                          
2013-14,K108,19K108,P.S. 108 Sal Abbracciamento,K108,200 LINWOOD STREET,K,19,891,,1,P.S. 108 Sal Abbracciamento,0,0,3,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11208,40.681268,-73.884063,5,37,"117,202","3,087,131","3,039,260,045",Cypress Hills-City Line                                                    
2013-14,K050,84K182      ,Success Academy Charter School - Williamsburg,K182,183 SOUTH  3 STREET,K,14,,183 SOUTH  3 STREET  CONSOLIDATED LOCATION,2,J.H.S. 050 John D. Wells l Success Academy Charter School - Williamsburg l 183 SOUTH  3 STREET  CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11211,40.711704,-73.960275,1,34,523,"3,063,128","3,024,190,001",North Side-South Side                                                      
2013-14,K050,14K050,J.H.S. 050 John D. Wells,K050,183 SOUTH  3 STREET,K,14,306,183 SOUTH  3 STREET  CONSOLIDATED LOCATION,2,J.H.S. 050 John D. Wells l Success Academy Charter School - Williamsburg l 183 SOUTH  3 STREET  CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11211,40.711704,-73.960275,1,34,523,"3,063,128","3,024,190,001",North Side-South Side                                                      
2013-14,K050,,183 SOUTH  3 STREET  CONSOLIDATED LOCATION,,183 SOUTH  3 STREET,K,14,306,183 SOUTH  3 STREET  CONSOLIDATED LOCATION,2,J.H.S. 050 John D. Wells l Success Academy Charter School - Williamsburg l 183 SOUTH  3 STREET  CONSOLIDATED LOCATION,0,2,1,1,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11211,40.711704,-73.960275,1,34,523,"3,063,128","3,024,190,001",North Side-South Side                                                      
2013-14,K051,15K051,M.S. 51 William Alexander,K051,350 5 AVENUE,K,15,"1,116",,1,M.S. 51 William Alexander,0,0,0,0,0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,BROOKLYN ,11215,40.672015,-73.983947,6,39,135,"3,021,057","3,009,810,111",Park Slope-Gowanus                                                         
2013-14,K052,22K052,P.S. 052 Sheepshead Bay,K052,2675 EAST  29 STREET,K,22,789,,1,P.S. 052 Sheepshead Bay,0,1,0,0,1,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11235,40.58792,-73.940532,15,48,600,"3,205,435","3,074,740,001",Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             
2013-14,K054,13K054,P.S. 054 Samuel C. Barnes,K054,195 SANFORD STREET,K,13,251,,1,P.S. 054 Samuel C. Barnes,1,0,0,0,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11205,40.693018,-73.953034,3,33,241,"3,049,020","3,017,650,015",Bedford                                                                    
2013-14,K055,23K493,Brooklyn Collegiate: A College Board School,K493,2021 BERGEN STREET,K,23,387,2021 BERGEN STREET CONSOLIDATED LOCATION,2,Brooklyn Collegiate: A College Board School l Achievement First Brownsville Charter School l 2021 BERGEN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11233,40.674103,-73.913273,16,41,"36,501","3,038,939","3,014,480,001",Ocean Hill                                                                 
2013-14,K055,84K626      ,Achievement First Brownsville Charter School,K626,2021 BERGEN STREET,K,23,,2021 BERGEN STREET CONSOLIDATED LOCATION,2,Brooklyn Collegiate: A College Board School l Achievement First Brownsville Charter School l 2021 BERGEN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11233,40.674103,-73.913273,16,41,"36,501","3,038,939","3,014,480,001",Ocean Hill                                                                 
2013-14,K055,,2021 BERGEN STREET CONSOLIDATED LOCATION,,2021 BERGEN STREET,K,23,387,2021 BERGEN STREET CONSOLIDATED LOCATION,2,Brooklyn Collegiate: A College Board School l Achievement First Brownsville Charter School l 2021 BERGEN STREET CONSOLIDATED LOCATION,0,5,7,3,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11233,40.674103,-73.913273,16,41,"36,501","3,038,939","3,014,480,001",Ocean Hill                                                                 
2013-14,K056,13K351,The Urban Assembly Unison School,K351,170 GATES AVENUE,K,13,139,170 GATES AVENUE CONSOLIDATED LOCATION,3,P.S. 056 Lewis H. Latimer |  Satellite Three |  The Urban Assembly Unison School |  170 GATES AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11238,40.68505,-73.960659,2,35,231,"3,056,874","3,019,830,010",Clinton Hill                                                               
2013-14,K056,13K103,Satellite Three,K103,170 GATES AVENUE,K,13,58,170 GATES AVENUE CONSOLIDATED LOCATION,3,P.S. 056 Lewis H. Latimer |  Satellite Three |  The Urban Assembly Unison School |  170 GATES AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11238,40.68505,-73.960659,2,35,231,"3,056,874","3,019,830,010",Clinton Hill                                                               
2013-14,K056,13K056,P.S. 056 Lewis H. Latimer,K056,170 GATES AVENUE,K,13,236,170 GATES AVENUE CONSOLIDATED LOCATION,3,P.S. 056 Lewis H. Latimer |  Satellite Three |  The Urban Assembly Unison School |  170 GATES AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11238,40.68505,-73.960659,2,35,231,"3,056,874","3,019,830,010",Clinton Hill                                                               
2013-14,K056,,170 GATES AVENUE CONSOLIDATED LOCATION,,170 GATES AVENUE,K,13,433,170 GATES AVENUE CONSOLIDATED LOCATION,3,P.S. 056 Lewis H. Latimer |  Satellite Three |  The Urban Assembly Unison School |  170 GATES AVENUE CONSOLIDATED LOCATION,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11238,40.68505,-73.960659,2,35,231,"3,056,874","3,019,830,010",Clinton Hill                                                               
2013-14,K057,16K688,The Brooklyn Academy of Global Finance,K688,125 STUYVESANT AVENUE,K,16,148,125 STUYVESANT AVENUE CONSOLIDATED LOCATION,3,"J.H.S. 057 Whitelaw Reid |  School of Business, Finance and Entrepreneurship |  The Brooklyn Academy of Global Finance |  125 STUYVESANT AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11221,40.691274,-73.933697,3,36,291,"3,043,822","3,016,160,001",Stuyvesant Heights                                                         
2013-14,K071,14K071,Juan Morel Campos Secondary School,K071,215 HEYWARD STREET,K,14,778,215 HEYWARD STREET CONSOLIDATED LOCATION,2,Juan Morel Campos Secondary School | Beginning with Children Charter School II | 215 HEYWARD STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11206,40.703624,-73.953146,1,33,529,"3,061,064","3,022,270,001",Williamsburg                                                               
2013-14,K057,16K385,"School of Business, Finance and Entrepreneurship",K385,125 STUYVESANT AVENUE,K,16,113,125 STUYVESANT AVENUE CONSOLIDATED LOCATION,3,"J.H.S. 057 Whitelaw Reid |  School of Business, Finance and Entrepreneurship |  The Brooklyn Academy of Global Finance |  125 STUYVESANT AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11221,40.691274,-73.933697,3,36,291,"3,043,822","3,016,160,001",Stuyvesant Heights                                                         
